user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,172 nonviolent obstruction,172,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,172 nonviolent obstruction,172,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,172 nonviolent obstruction,172,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,001 public speeches,1,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,001 public speeches,1,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,001 public speeches,1,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,029 symbolic reclamations,29,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,029 symbolic reclamations,29,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,029 symbolic reclamations,29,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,158 self-exposure to the elements,158,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,158 self-exposure to the elements,158,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,158 self-exposure to the elements,158,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,170 nonviolent invasion,170,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,170 nonviolent invasion,170,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,170 nonviolent invasion,170,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,015 group lobbying,15,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,015 group lobbying,15,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,015 group lobbying,15,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,011 records radio and television,11,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,011 records radio and television,11,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,011 records radio and television,11,human rights,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,173 nonviolent occupation,173,economic justice,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,173 nonviolent occupation,173,environment,change,united states
16,times beach residents win fight for relocation from contaminated dioxin sites,yes,no,no,yes,9.0,1995,173 nonviolent occupation,173,human rights,change,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,008 banners posters and displayed communications,8,human rights,defense,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,038 marches,38,human rights,defense,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,047 assemblies of protest or support,47,human rights,defense,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,002 letters of opposition or support,2,human rights,defense,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,006 group or mass petitions,6,human rights,defense,united states
17,chineseamericans protest conviction of nypd officer peter liang 2016,yes,no,no,no,8.0,2016,048 protest meetings,48,human rights,defense,united states
18,burmese students protest the 2014 myanmar national education law 201415,no,no,no,yes,3.0,2015,001 public speeches,1,democracy,change,burma
18,burmese students protest the 2014 myanmar national education law 201415,no,no,no,yes,3.0,2015,038 marches,38,democracy,change,burma
18,burmese students protest the 2014 myanmar national education law 201415,no,no,no,yes,3.0,2015,008 banners posters and displayed communications,8,democracy,change,burma
18,burmese students protest the 2014 myanmar national education law 201415,no,no,no,yes,3.0,2015,018 displays of flags and symbolic colors,18,democracy,change,burma
19,west virginia retirees occupy century aluminum win healthcare 20112012,yes,no,no,no,8.5,2012,047 assemblies of protest or support,47,human rights,change,united states
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,007 slogans caricatures and symbols,7,economic justice,change,canada
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,008 banners posters and displayed communications,8,economic justice,change,canada
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,038 marches,38,economic justice,change,canada
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,047 assemblies of protest or support,47,economic justice,change,canada
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,106 industry strike,106,economic justice,change,canada
20,toronto taxi drivers win fair competition with ridesharing services 20152016,no,no,yes,yes,8.0,2016,110 slowdown strike,110,economic justice,change,canada
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,007 slogans caricatures and symbols,7,economic justice,change,united states
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,008 banners posters and displayed communications,8,economic justice,change,united states
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,015 group lobbying,15,economic justice,change,united states
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,038 marches,38,economic justice,change,united states
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,047 assemblies of protest or support,47,economic justice,change,united states
21,philadelphia taxi drivers win fair competition with ridesharing services 20152016,no,no,no,no,7.0,2016,005 declarations of indictment and intention,5,economic justice,change,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,008 banners posters and displayed communications,8,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,034 vigils,34,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,047 assemblies of protest or support,47,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,002 letters of opposition or support,2,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,032 taunting officials,32,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,038 marches,38,human rights,defense,united states
22,act up activists resist new york city mayor rudy giulianis aids policies 199495,no,no,no,yes,6.0,1995,172 nonviolent obstruction,172,human rights,defense,united states
23,black pensacola residents win relocation from escambia wood federal superfund site 19921996 ,yes,no,no,yes,10.0,1996,005 declarations of indictment and intention,5,economic justice,change,united states
23,black pensacola residents win relocation from escambia wood federal superfund site 19921996 ,yes,no,no,yes,10.0,1996,005 declarations of indictment and intention,5,environment,change,united states
